hshd_id,shabit,net_spend_amt,prod_desc,year,month,day
9469275687,Premium Loyal,4.99,HMK CARD MDAY ANYONE,2017,5,13
4887046077,Potential,5.29,HMK CARD MDAY ANYONE,2017,5,8
3778113837,Premium Loyal,5.29,HMK CARD MDAY ANYONE,2017,5,13
3772027267,Valuable,5.59,HMK CARD MDAY ANYONE,2017,5,9
3569220855,Premium Loyal,5.99,HMK CARD MDAY ANYONE,2017,5,10
3483357231,Valuable,5.99,HMK CARD MDAY ANYONE,2017,5,13
3778113837,Premium Loyal,5.99,HMK CARD MDAY ANYONE,2017,5,13
3706147897,Premium Loyal,6.29,HMK CARD MDAY ANYONE,2017,5,7
3772027267,Valuable,6.29,HMK CARD MDAY ANYONE,2017,5,14
3768996269,Premium Loyal,6.99,HMK CARD MDAY ANYONE,2017,5,10
9465324623,Uncommitted,6.99,HMK CARD MDAY ANYONE,2017,5,10
3778802193,Valuable,9.98,HMK CARD MDAY ANYONE,2017,5,13
3510761725,Valuable,0.99,HMK CARD MDAY ANYONE,2017,5,2
3406282157,Premium Loyal,3.29,HMK CARD MDAY ANYONE,2017,5,9
3577208625,Premium Loyal,3.99,HMK CARD MDAY ANYONE,2017,4,30
3791908445,Premium Loyal,3.99,HMK CARD MDAY ANYONE,2017,5,9
3817337171,Valuable,3.99,HMK CARD MDAY ANYONE,2017,5,14
3791908445,Premium Loyal,4.59,HMK CARD MDAY ANYONE,2017,5,13
3797354373,Valuable,4.99,HMK CARD MDAY ANYONE,2017,5,8
5005898039,Potential,4.99,HMK CARD MDAY ANYONE,2017,5,8
3522685203,Valuable,4.99,HMK CARD MDAY ANYONE,2017,5,13
3590649119,Valuable,4.99,HMK CARD MDAY ANYONE,2017,5,13
7667712253,Premium Loyal,4.99,HMK CARD MDAY ANYONE,2017,5,13
3831543841,Premium Loyal,4.99,HMK CARD MDAY ANYONE,2017,5,14
5669237583,Uncommitted,4.99,HMK CARD MDAY ANYONE,2017,5,14
9481429839,Uncommitted,4.99,HMK CARD MDAY ANYONE,2017,5,14
3519349591,Premium Loyal,5.59,HMK CARD MDAY ANYONE,2017,5,10
3797016205,Valuable,5.59,HMK CARD MDAY ANYONE,2017,5,14
3511449695,Valuable,5.99,HMK CARD MDAY ANYONE,2017,5,3
3790968593,Valuable,5.99,HMK CARD MDAY ANYONE,2017,5,11
3511449695,Valuable,5.99,HMK CARD MDAY ANYONE,2017,5,12
3630132471,Valuable,5.99,HMK CARD MDAY ANYONE,2017,5,13
3623414541,Premium Loyal,5.99,HMK CARD MDAY ANYONE,2017,5,14
5005898039,Potential,6.29,HMK CARD MDAY ANYONE,2017,5,8
3802327833,Premium Loyal,6.29,HMK CARD MDAY ANYONE,2017,5,13
9409363225,Valuable,6.29,HMK CARD MDAY ANYONE,2017,5,13
8388029733,Premium Loyal,6.99,HMK CARD MDAY ANYONE,2017,5,10
3816635971,Premium Loyal,6.99,HMK CARD MDAY ANYONE,2017,5,13
3377285583,Premium Loyal,3.99,HMK CARD MDAY ANYONE,2017,4,25
3819614239,Premium Loyal,4.99,HMK CARD MDAY ANYONE,2017,5,11
3397346151,Valuable,4.99,HMK CARD MDAY ANYONE,2017,5,12
3397346151,Valuable,5.59,HMK CARD MDAY ANYONE,2017,5,12
3484634557,Potential,5.99,HMK CARD MDAY ANYONE,2017,5,12
3596955955,Valuable,5.99,HMK CARD MDAY ANYONE,2017,5,14
3816743575,Premium Loyal,6.29,HMK CARD MDAY ANYONE,2017,5,12
3401082125,Premium Loyal,6.29,HMK CARD MDAY ANYONE,2017,5,13
3480348031,Valuable,6.29,HMK CARD MDAY ANYONE,2017,5,13
3668179301,Premium Loyal,6.29,HMK CARD MDAY ANYONE,2017,5,13
3787189135,Premium Loyal,6.99,HMK CARD MDAY ANYONE,2017,5,13
3596955955,Valuable,6.99,HMK CARD MDAY ANYONE,2017,5,14
3438688407,Valuable,9.99,HMK CARD MDAY ANYONE,2017,5,2
3436562409,Potential,2.99,HMK CARD MDAY ANYONE,2017,5,12
3437894111,Uncommitted,3.99,HMK CARD MDAY ANYONE,2017,5,6
3411332823,Premium Loyal,4.59,HMK CARD MDAY ANYONE,2017,5,14
3442550189,Premium Loyal,4.74,HMK CARD MDAY ANYONE,2017,5,11
3435688113,Valuable,4.99,HMK CARD MDAY ANYONE,2017,5,7
3433920427,Uncommitted,5.29,HMK CARD MDAY ANYONE,2017,5,7
3437894111,Uncommitted,5.59,HMK CARD MDAY ANYONE,2017,5,6
6013458989,Uncommitted,5.59,HMK CARD MDAY ANYONE,2017,5,14
3635679349,Premium Loyal,5.99,HMK CARD MDAY ANYONE,2017,5,9
5003410281,Uncommitted,6.29,HMK CARD MDAY ANYONE,2017,5,12
3429649405,Premium Loyal,6.29,HMK CARD MDAY ANYONE,2017,5,13
5304740381,Premium Loyal,6.99,HMK CARD MDAY ANYONE,2017,5,14
3696521159,Potential,2.99,HMK CARD MDAY FAMILY,2017,5,10
3797773851,Valuable,3.99,HMK CARD MDAY FAMILY,2017,5,12
3769200151,Premium Loyal,5.98,HMK CARD MDAY FAMILY,2017,4,28
9481429839,Uncommitted,3.99,HMK CARD MDAY FAMILY,2017,5,14
3796929179,Valuable,5.99,HMK CARD MDAY FAMILY,2017,5,13
3789634189,Premium Loyal,3.49,HMK CARD MDAY MOTHER,2017,5,13
3766790343,Premium Loyal,4.29,HMK CARD MDAY MOTHER,2017,5,13
3599809063,Premium Loyal,4.59,HMK CARD MDAY MOTHER,2017,5,13
4887046077,Potential,4.99,HMK CARD MDAY MOTHER,2017,5,8
3771230195,Premium Loyal,4.99,HMK CARD MDAY MOTHER,2017,5,13
3526133145,Uncommitted,4.99,HMK CARD MDAY MOTHER,2017,5,14
3777337099,Premium Loyal,5.29,HMK CARD MDAY MOTHER,2017,5,6
3539445419,Potential,5.29,HMK CARD MDAY MOTHER,2017,5,8
3642761521,Premium Loyal,5.29,HMK CARD MDAY MOTHER,2017,5,13
8388060529,Premium Loyal,5.99,HMK CARD MDAY MOTHER,2017,5,8
3797773851,Valuable,5.99,HMK CARD MDAY MOTHER,2017,5,14
4891037127,Premium Loyal,5.99,HMK CARD MDAY MOTHER,2017,5,14
3569220855,Premium Loyal,6.29,HMK CARD MDAY MOTHER,2017,5,10
3768996269,Premium Loyal,6.29,HMK CARD MDAY MOTHER,2017,5,10
3706147897,Premium Loyal,6.29,HMK CARD MDAY MOTHER,2017,5,12
4891037127,Premium Loyal,6.29,HMK CARD MDAY MOTHER,2017,5,14
3776912265,Valuable,6.99,HMK CARD MDAY MOTHER,2017,5,6
3625940483,Valuable,6.99,HMK CARD MDAY MOTHER,2017,5,9
4890912295,Valuable,7.99,HMK CARD MDAY MOTHER,2017,5,8
4890912295,Valuable,7.99,HMK CARD MDAY MOTHER,2017,5,8
3778802193,Valuable,7.99,HMK CARD MDAY MOTHER,2017,5,14
3778802193,Valuable,7.99,HMK CARD MDAY MOTHER,2017,5,14
3564671025,Valuable,9.99,HMK CARD MDAY MOTHER,2017,5,5
3797773851,Valuable,9.99,HMK CARD MDAY MOTHER,2017,5,14
3806455405,Premium Loyal,3.49,HMK CARD MDAY MOTHER,2017,5,10
9481429839,Uncommitted,3.69,HMK CARD MDAY MOTHER,2017,5,14
8614094391,Uncommitted,3.99,HMK CARD MDAY MOTHER,2017,5,13
3791908445,Premium Loyal,4.29,HMK CARD MDAY MOTHER,2017,5,9
5289109669,Valuable,4.59,HMK CARD MDAY MOTHER,2017,5,13
3519349591,Premium Loyal,5.29,HMK CARD MDAY MOTHER,2017,5,10
3609985921,Valuable,5.29,HMK CARD MDAY MOTHER,2017,5,11
9409363225,Valuable,5.29,HMK CARD MDAY MOTHER,2017,5,13
3609985921,Valuable,5.99,HMK CARD MDAY MOTHER,2017,5,11
3797405635,Uncommitted,5.99,HMK CARD MDAY MOTHER,2017,5,12
3807563863,Premium Loyal,5.99,HMK CARD MDAY MOTHER,2017,5,13
3630132471,Valuable,5.99,HMK CARD MDAY MOTHER,2017,5,14
3785844027,Potential,5.99,HMK CARD MDAY MOTHER,2017,5,14
3831543841,Premium Loyal,5.99,HMK CARD MDAY MOTHER,2017,5,14
3649484287,Valuable,6.29,HMK CARD MDAY MOTHER,2017,5,5
5646030669,Valuable,6.29,HMK CARD MDAY MOTHER,2017,5,7
3799498703,Premium Loyal,6.99,HMK CARD MDAY MOTHER,2017,4,30
3590649119,Valuable,6.99,HMK CARD MDAY MOTHER,2017,5,7
3799519479,Valuable,6.99,HMK CARD MDAY MOTHER,2017,5,9
8380210141,Potential,6.99,HMK CARD MDAY MOTHER,2017,5,10
3790968593,Valuable,6.99,HMK CARD MDAY MOTHER,2017,5,11
3636123485,Potential,6.99,HMK CARD MDAY MOTHER,2017,5,13
3519349591,Premium Loyal,6.99,HMK CARD MDAY MOTHER,2017,5,14
9481429839,Uncommitted,6.99,HMK CARD MDAY MOTHER,2017,5,14
3636123485,Potential,7.99,HMK CARD MDAY MOTHER,2017,5,13
3377285583,Premium Loyal,2.99,HMK CARD MDAY MOTHER,2017,4,25
3448500765,Valuable,2.99,HMK CARD MDAY MOTHER,2017,4,28
3482476793,Valuable,2.99,HMK CARD MDAY MOTHER,2017,4,29
3513020803,Valuable,2.99,HMK CARD MDAY MOTHER,2017,5,7
8387989617,Uncommitted,3.49,HMK CARD MDAY MOTHER,2017,5,12
3386518781,Valuable,3.49,HMK CARD MDAY MOTHER,2017,5,14
3480420519,Premium Loyal,3.99,HMK CARD MDAY MOTHER,2017,5,8
3396323823,Premium Loyal,3.99,HMK CARD MDAY MOTHER,2017,5,13
3396323823,Premium Loyal,3.99,HMK CARD MDAY MOTHER,2017,5,13
3748470897,Premium Loyal,4.29,HMK CARD MDAY MOTHER,2017,5,8
3421997785,Premium Loyal,4.99,HMK CARD MDAY MOTHER,2017,5,12
9469431291,Uncommitted,5.29,HMK CARD MDAY MOTHER,2017,4,30
3376542041,Potential,5.29,HMK CARD MDAY MOTHER,2017,5,14
3581032935,Premium Loyal,5.29,HMK CARD MDAY MOTHER,2017,5,14
3652808807,Potential,5.59,HMK CARD MDAY MOTHER,2017,5,14
5425175901,Premium Loyal,5.99,HMK CARD MDAY MOTHER,2017,5,7
8495919129,Potential,5.99,HMK CARD MDAY MOTHER,2017,5,13
3623586505,Premium Loyal,5.99,HMK CARD MDAY MOTHER,2017,5,14
3652808807,Potential,5.99,HMK CARD MDAY MOTHER,2017,5,14
3483034299,Premium Loyal,6.29,HMK CARD MDAY MOTHER,2017,5,10
5153988775,Valuable,6.29,HMK CARD MDAY MOTHER,2017,5,13
3484634557,Potential,6.99,HMK CARD MDAY MOTHER,2017,5,12
3449553895,Premium Loyal,6.99,HMK CARD MDAY MOTHER,2017,5,13
3377285583,Premium Loyal,7.99,HMK CARD MDAY MOTHER,2017,5,13
3380253171,Uncommitted,7.99,HMK CARD MDAY MOTHER,2017,5,13
3480777877,Uncommitted,7.99,HMK CARD MDAY MOTHER,2017,5,14
8380326989,Valuable,3.99,HMK CARD MDAY MOTHER,2017,5,3
3447476363,Valuable,4.29,HMK CARD MDAY MOTHER,2017,5,5
3596764099,Valuable,4.29,HMK CARD MDAY MOTHER,2017,5,5
3804930191,Premium Loyal,4.99,HMK CARD MDAY MOTHER,2017,5,13
3816081463,Premium Loyal,4.99,HMK CARD MDAY MOTHER,2017,5,13
3534899117,Premium Loyal,5.29,HMK CARD MDAY MOTHER,2017,5,12
3816081463,Premium Loyal,5.29,HMK CARD MDAY MOTHER,2017,5,13
3816022475,Premium Loyal,5.59,HMK CARD MDAY MOTHER,2017,5,13
3826127317,Uncommitted,5.98,HMK CARD MDAY MOTHER,2017,5,12
3436295525,Uncommitted,5.99,HMK CARD MDAY MOTHER,2017,5,11
3434003063,Uncommitted,5.99,HMK CARD MDAY MOTHER,2017,5,12
3534899117,Premium Loyal,5.99,HMK CARD MDAY MOTHER,2017,5,12
3635408855,Potential,5.99,HMK CARD MDAY MOTHER,2017,5,13
3437894111,Uncommitted,6.29,HMK CARD MDAY MOTHER,2017,5,6
3534899117,Premium Loyal,6.29,HMK CARD MDAY MOTHER,2017,5,12
3429649405,Premium Loyal,6.29,HMK CARD MDAY MOTHER,2017,5,13
3436321189,Premium Loyal,6.99,HMK CARD MDAY MOTHER,2017,5,13
3437430297,Premium Loyal,6.99,HMK CARD MDAY MOTHER,2017,5,13
3816022475,Premium Loyal,6.99,HMK CARD MDAY MOTHER,2017,5,13
3378020265,Valuable,6.99,HMK CARD MDAY MOTHER,2017,5,14
3411332823,Premium Loyal,7.99,HMK CARD MDAY MOTHER,2017,5,14
3403641227,Potential,8.99,HMK CARD MDAY MOTHER,2017,5,13
3696521159,Potential,4.59,HMK CARD MDAY SISTER,2017,5,10
3771967129,Uncommitted,4.99,HMK CARD MDAY SISTER,2017,5,12
7667712253,Premium Loyal,4.59,HMK CARD MDAY SISTER,2017,5,13
5425175901,Premium Loyal,3.99,HMK CARD MDAY SISTER,2017,5,7
3595816033,Premium Loyal,1.29,HMK CONFETTI LT PINK,2017,3,8
3382838385,Valuable,5.99,HMK READY TO GO BLUE,2017,3,3
3652808807,Potential,5.99,HMK READY TO GO BLUE,2017,5,20
3626369239,Potential,1.29,HMK RIB BLUE CRIMPED,2017,5,20
3805328171,Uncommitted,3.99,HMK TISSUE 24SHT BUK,2017,3,5
3468000241,Potential,3.99,HMK TISSUE 24SHT BUK,2017,3,16
8392176867,Potential,3.99,HMK TISSUE 24SHT BUK,2017,3,16
3802339003,Potential,3.99,HMK TISSUE 24SHT BUK,2017,4,15
3769200151,Premium Loyal,3.99,HMK TISSUE 35SHT BUK,2017,5,4
3802339003,Potential,3.99,HMK TISSUE 35SHT BUK,2017,4,15
3526892379,Potential,3.99,HMK TISSUE 35SHT BUK,2017,4,8
3797354373,Valuable,1.99,HMK TISSUE 8SHT 2017,2017,5,23
8392176867,Potential,1.99,HMK TISSUE 8SHT BLUE,2017,3,16
8388045781,Premium Loyal,1.5,KRO 4 CHEESE ALFREDO,2017,4,23
5003172823,Potential,1.5,KRO 4 CHEESE ALFREDO,2017,4,28
3573408367,Uncommitted,1.69,KRO 4 CHEESE ALFREDO,2017,4,8
3672059893,Uncommitted,4.5,KRO 4 CHEESE ALFREDO,2017,5,19
8380374407,Uncommitted,1.69,KRO 4 CHEESE ALFREDO,2017,3,10
3542635385,Potential,6.76,KRO 4 CHEESE ALFREDO,2017,3,4
3469552843,Premium Loyal,1.43,KRO 4 CHEESE ALFREDO,2017,5,2
3462379413,Premium Loyal,1.69,KRO 4 CHEESE ALFREDO,2017,3,18
3646744305,Premium Loyal,6.95,PAPYRUS THANKYOU CRD,2017,3,17
6021161317,Premium Loyal,4.04,STO RFND COCONUT OIL,2017,4,19
3598641045,Uncommitted,5.49,STO RFND COCONUT OIL,2017,5,4
8380210141,Potential,5.49,STO RFND COCONUT OIL,2017,5,24
3807885829,Premium Loyal,10.98,STO RFND COCONUT OIL,2017,4,7
3816030055,Premium Loyal,4.4,STO RFND COCONUT OIL,2017,4,15
3441310017,Valuable,4.89,STO RFND COCONUT OIL,2017,3,7
3465662841,Valuable,5.19,STO RFND COCONUT OIL,2017,3,10
4999650735,Premium Loyal,5.19,STO RFND COCONUT OIL,2017,3,11
3812159095,Potential,4.65,STO RFND COCONUT OIL,2017,3,2
3828037179,Valuable,1.99,UNIQ PAPER SHOT CUPS,2017,3,1
3421997785,Premium Loyal,1.99,UNIQ PAPER SHOT CUPS,2017,3,4
3771667261,Valuable,1.99,BARLLA MARINARA SAUCE,2017,3,11
3800876355,Premium Loyal,1.99,BARLLA MARINARA SAUCE,2017,3,19
3771667261,Valuable,2.79,BARLLA MARINARA SAUCE,2017,4,28
3771667261,Valuable,3.98,BARLLA MARINARA SAUCE,2017,4,7
8388046225,Premium Loyal,1.99,BARLLA MARINARA SAUCE,2017,3,10
6110119013,Premium Loyal,2.79,BARLLA MARINARA SAUCE,2017,5,30
3391138747,Valuable,1.99,BARLLA MARINARA SAUCE,2017,3,29
3391138747,Valuable,2.79,BARLLA MARINARA SAUCE,2017,5,11
5397209397,Potential,2.79,BARLLA MARINARA SAUCE,2017,5,21
3391138747,Valuable,3.98,BARLLA MARINARA SAUCE,2017,3,5
3391138747,Valuable,3.98,BARLLA MARINARA SAUCE,2017,4,22
4999167387,Potential,1.99,BARLLA MARINARA SAUCE,2017,4,11
5002990075,Lapsed,3.98,BARLLA MARINARA SAUCE,2017,3,23
3472237675,Valuable,7.96,BARLLA MARINARA SAUCE,2017,4,15
3636521895,Valuable,1.99,BARLLA MARINARA SAUCE,2017,3,19
5304740381,Premium Loyal,1.99,BARLLA MARINARA SAUCE,2017,4,23
3473474671,Premium Loyal,1.49,BOWS NEUTRAL EVERYDAY,2017,5,6
3473474671,Premium Loyal,1.49,BOWS NEUTRAL EVERYDAY,2017,5,11
3472037537,Premium Loyal,1.99,BOWS NEUTRAL EVERYDAY,2017,3,6
3472638827,Uncommitted,1.99,BOWS NEUTRAL EVERYDAY,2017,3,24
3472037537,Premium Loyal,1.99,BOWS NEUTRAL EVERYDAY,2017,4,7
3465209031,Premium Loyal,1.99,BOWS NEUTRAL EVERYDAY,2017,4,23
3473262577,Potential,1.99,BOWS NEUTRAL EVERYDAY,2017,5,19
3463655477,Uncommitted,1.99,BOWS NEUTRAL EVERYDAY,2017,5,26
3472037537,Premium Loyal,1.99,BOWS NEUTRAL EVERYDAY,2017,5,27
3813729813,Premium Loyal,7.99,HMK BAG BOTTLE CHEERS,2017,5,29
3534899117,Premium Loyal,2.99,HMK BAG GRAND STF HOT,2017,5,12
3769200151,Premium Loyal,3.99,HMK BAG LG GRN PSLY W,2017,5,4
3813729813,Premium Loyal,3.99,HMK BAG LG GRN PSLY W,2017,3,5
3552420503,Lapsed,3.99,HMK BAG LG GRN PSLY W,2017,3,25
3817583789,Potential,3.99,HMK BAG LG GRN PSLY W,2017,5,3
3623414541,Premium Loyal,3.99,HMK BAG LG GRN PSLY W,2017,5,14
3789760097,Valuable,2.99,HMK BAG LG MULTI DOTS,2017,4,7
5177800087,Valuable,2,HMK CARD ADMIN ANYONE,2017,4,14
3377285583,Premium Loyal,2,HMK CARD ADMIN ANYONE,2017,4,25
3790526791,Valuable,5.99,HMK CARD BABY CLASSIC,2017,5,31
3377528247,Valuable,4.99,HMK CARD BABY CLASSIC,2017,4,29
8375529493,Uncommitted,0.99,HMK CARD CARE 99 CENT,2017,4,8
3817583789,Potential,3.49,HMK CARD CARE SHOEBOX,2017,5,3
3478090743,Potential,3.49,HMK CARD CARE SHOEBOX,2017,3,14
3545737755,Valuable,2.29,HMK CARD FDAY BROTHER,2017,5,31
3774993297,Potential,3.99,HMK CARD FRIEND CROWN,2017,5,31
3769200151,Premium Loyal,0.99,HMK CARD FRIEND VALUE,2017,5,19
3643340667,Premium Loyal,3.96,HMK CARD FRIEND VALUE,2017,3,7
8392062527,Valuable,3.49,HMK CARD GRAD SHOEBOX,2017,5,17
3757710909,Premium Loyal,3.49,HMK CARD LOVE SHOEBOX,2017,3,8
3813147185,Premium Loyal,3.49,HMK CARD LOVE SHOEBOX,2017,4,10
3813147185,Premium Loyal,3.69,HMK CARD LOVE SHOEBOX,2017,5,13
3776912265,Valuable,3.49,HMK CARD MDAY SHOEBOX,2017,5,6
3720293979,Premium Loyal,3.49,HMK CARD MDAY SHOEBOX,2017,5,12
8375529493,Uncommitted,3.49,HMK CARD MDAY SHOEBOX,2017,5,6
3484634557,Potential,2.99,HMK CARD NURSE ANYONE,2017,5,8
3639664767,Potential,3.49,HMK CARD THANKS CROWN,2017,5,4
3778389327,Premium Loyal,3.59,HMK CARD THANKS CROWN,2017,4,30
3789634189,Premium Loyal,3.59,HMK CARD THANKS CROWN,2017,5,11
5389385769,Potential,4.59,HMK CARD THANKS CROWN,2017,4,26
3787700979,Valuable,4.99,HMK CARD THANKS CROWN,2017,5,3
3537408213,Premium Loyal,4.99,HMK CARD THANKS CROWN,2017,5,23
3782724743,Premium Loyal,6.99,HMK CARD THANKS CROWN,2017,5,31
3796320753,Potential,1.99,HMK CARD THANKS CROWN,2017,4,11
3482476793,Valuable,6.99,HMK CARD THANKS CROWN,2017,4,29
3430066933,Potential,6.99,HMK CARD THANKS CROWN,2017,5,11
3430412559,Premium Loyal,6.99,HMK CARD THANKS CROWN,2017,5,19
3785334593,Valuable,0.99,HMK CARD THANKS VALUE,2017,5,6
3553244825,Premium Loyal,0.99,HMK CARD THANKS VALUE,2017,5,25
3553244825,Premium Loyal,0.99,HMK CARD THANKS VALUE,2017,5,25
3608886285,Premium Loyal,0.99,HMK CARD THANKS VALUE,2017,3,25
3797609053,Potential,2,HMK CARD THANKS VALUE,2017,3,10
3480348031,Valuable,0.99,HMK CARD THANKS VALUE,2017,5,17
3478090743,Potential,2,HMK CARD THANKS VALUE,2017,4,8
3643340667,Premium Loyal,2,HMK CARD THANKS VALUE,2017,3,7
3772254921,Valuable,1.29,HMK CONFETTI HOT PINK,2017,3,4
3522685203,Valuable,1.29,HMK CONFETTI HOT PINK,2017,5,13
6402149001,Uncommitted,1.29,HMK CONFETTI HOT PINK,2017,3,24
3417476981,Valuable,1.29,HMK GIFT ENCL GLITTER,2017,5,13
3786125821,Uncommitted,1.29,HMK GIFT ENCL HOT PNK,2017,5,9
3762159045,Premium Loyal,3.99,HMK NOTE GARYS BUTTER,2017,5,13
3769200151,Premium Loyal,3.99,HMK NOTE GARYS BUTTER,2017,5,19
3511449695,Valuable,3.99,HMK NOTE GARYS BUTTER,2017,5,3
5396994081,Premium Loyal,2.58,HMK RIB WHITE CRIMPED,2017,5,1
3442564141,Premium Loyal,1.29,HMK RIB WHITE CRIMPED,2017,3,8
3635408855,Potential,1.29,HMK RIB WHITE CRIMPED,2017,5,8
3441145887,Potential,2,HMK STKR GRAD CHALKBO,2017,5,27
3797354373,Valuable,2,HMK STKR GRAD CHALKBO,2017,5,28
3741379981,Uncommitted,2,HMK STKR SPARKLEBRITE,2017,3,13
3741379981,Uncommitted,4,HMK STKR SPARKLEBRITE,2017,3,16
3771230195,Premium Loyal,1.99,HMK TISSUE 6SHT SOLID,2017,3,27
8384168501,Potential,1.99,HMK TISSUE 6SHT SOLID,2017,4,12
3797888575,Valuable,1.99,HMK TISSUE 6SHT SOLID,2017,5,6
4891037127,Premium Loyal,1.99,HMK TISSUE 6SHT SOLID,2017,5,14
3813729813,Premium Loyal,1.99,HMK TISSUE 6SHT SOLID,2017,3,5
5621109473,Uncommitted,1.99,HMK TISSUE 6SHT SOLID,2017,3,8
3795540705,Premium Loyal,1.99,HMK TISSUE 6SHT SOLID,2017,3,18
3552420503,Lapsed,1.99,HMK TISSUE 6SHT SOLID,2017,3,25
3801045487,Premium Loyal,1.99,HMK TISSUE 6SHT SOLID,2017,3,26
3817583789,Potential,1.99,HMK TISSUE 6SHT SOLID,2017,5,3
6402149001,Uncommitted,1.99,HMK TISSUE 6SHT SOLID,2017,3,24
3490453221,Premium Loyal,1.99,HMK TISSUE 6SHT SOLID,2017,4,1
3813770451,Premium Loyal,1.99,HMK TISSUE 8SHT BLACK,2017,5,23
3776691275,Uncommitted,1.99,HMK TISSUE 8SHT IVORY,2017,5,12
3789760097,Valuable,1.99,HMK TISSUE 8SHT SOLID,2017,4,7
3805216425,Valuable,1.99,HMK TISSUE 8SHT SOLID,2017,5,13
3813729813,Premium Loyal,3.98,HMK TISSUE 8SHT SOLID,2017,5,10
3377528247,Valuable,1.99,HMK TISSUE 8SHT SOLID,2017,4,29
3401195983,Uncommitted,2.5,PRSL ARRABBIATA SAUCE,2017,5,3
5625056219,Valuable,2.5,PRSL ARRABBIATA SAUCE,2017,5,26
3796606217,Premium Loyal,0.79,PSST MEAT PASTA SAUCE,2017,4,22
5003172823,Potential,0.79,PSST MEAT PASTA SAUCE,2017,5,15
6238344301,Uncommitted,1.58,PSST MEAT PASTA SAUCE,2017,5,21
9461499325,Uncommitted,1.58,PSST MEAT PASTA SAUCE,2017,5,27
3647727595,Lapsed,4.99,SBRT MOZAIK CHRM FRKS,2017,3,3
3631881647,Premium Loyal,5.99,SPCT COCONUT OIL SPRY,2017,3,6
3647208057,Premium Loyal,8.99,SPCT REFINED CCNT OIL,2017,4,4
3513230871,Valuable,9.89,SPCT REFINED CCNT OIL,2017,4,21
3512035581,Valuable,1.99,UNIQ SHOT GLASSES CLR,2017,5,26
3764381029,Premium Loyal,2.49,UNIQUE 7IN SQ PLT YLW,2017,3,30
3485706549,Potential,2.15,AG CHRISTMAS TIS WHITE,2017,3,8
3470794787,Premium Loyal,11.98,AG PROMO - PLUSH BUNNY,2017,3,27
3473474671,Premium Loyal,2.99,CARDS NEUTRAL CONF COM,2017,3,21
3517003765,Uncommitted,2.99,CARDS NEUTRAL EVDY ALT,2017,5,17
3593527369,Uncommitted,3.99,CARDS NEUTRAL EVDY ALT,2017,5,27
3473998695,Valuable,4.25,CARDS NEUTRAL EVDY ALT,2017,4,15
3790244805,Valuable,0.99,CARDS NEUTRAL EVERYDAY,2017,3,1
3790244805,Valuable,0.99,CARDS NEUTRAL EVERYDAY,2017,3,1
3790244805,Valuable,0.99,CARDS NEUTRAL EVERYDAY,2017,3,1
3491853959,Premium Loyal,0.99,CARDS NEUTRAL EVERYDAY,2017,3,2
3466175837,Premium Loyal,0.99,CARDS NEUTRAL EVERYDAY,2017,3,3
3465198889,Potential,0.99,CARDS NEUTRAL EVERYDAY,2017,3,15
5003300615,Potential,0.99,CARDS NEUTRAL EVERYDAY,2017,3,17
3477338051,Premium Loyal,0.99,CARDS NEUTRAL EVERYDAY,2017,3,24
5003300615,Potential,0.99,CARDS NEUTRAL EVERYDAY,2017,3,24
3470772919,Premium Loyal,0.99,CARDS NEUTRAL EVERYDAY,2017,3,26
3473268855,Valuable,0.99,CARDS NEUTRAL EVERYDAY,2017,3,31
5207616533,Uncommitted,0.99,CARDS NEUTRAL EVERYDAY,2017,3,31
3575589649,Premium Loyal,0.99,CARDS NEUTRAL EVERYDAY,2017,4,2
4999167387,Potential,0.99,CARDS NEUTRAL EVERYDAY,2017,4,5
3466307133,Premium Loyal,0.99,CARDS NEUTRAL EVERYDAY,2017,4,17
3511518359,Uncommitted,0.99,CARDS NEUTRAL EVERYDAY,2017,5,4
3511518359,Uncommitted,0.99,CARDS NEUTRAL EVERYDAY,2017,5,4
3465014455,Premium Loyal,0.99,CARDS NEUTRAL EVERYDAY,2017,5,7
3523330519,Potential,0.99,CARDS NEUTRAL EVERYDAY,2017,5,12
3465209031,Premium Loyal,0.99,CARDS NEUTRAL EVERYDAY,2017,5,16
3472051457,Valuable,0.99,CARDS NEUTRAL EVERYDAY,2017,5,21
4999177173,Valuable,1.98,CARDS NEUTRAL EVERYDAY,2017,4,6
3474748511,Premium Loyal,1.98,CARDS NEUTRAL EVERYDAY,2017,5,11
5003526447,Uncommitted,2.99,CARDS NEUTRAL EVERYDAY,2017,3,18
3620537589,Uncommitted,2.99,CARDS NEUTRAL EVERYDAY,2017,3,24
3467455537,Premium Loyal,2.99,CARDS NEUTRAL EVERYDAY,2017,3,30
3467455537,Premium Loyal,2.99,CARDS NEUTRAL EVERYDAY,2017,3,30
5003435449,Valuable,2.99,CARDS NEUTRAL EVERYDAY,2017,4,12
3790244805,Valuable,2.99,CARDS NEUTRAL EVERYDAY,2017,4,20
5207616533,Uncommitted,2.99,CARDS NEUTRAL EVERYDAY,2017,4,27
3634888073,Premium Loyal,2.99,CARDS NEUTRAL EVERYDAY,2017,5,10
3470700615,Potential,2.99,CARDS NEUTRAL EVERYDAY,2017,5,17
3474081369,Valuable,3.14,CARDS NEUTRAL EVERYDAY,2017,3,4
3659428669,Premium Loyal,3.14,CARDS NEUTRAL EVERYDAY,2017,3,22
